Test,Row,Group,User,Question,Response,Comment
01,219,B,1187,11,3,Buen tiempo para la lectura
01,219,B,1187,12,3,Es correcto
01,219,B,1187,17,3,Estaba correcto
01,10,B,1034,01,4,facilita el aprendizaje y la educación
01,10,B,1034,05,4,Facilita la educación
01,10,B,1034,06,4,Para poder entenderlo literalmente.
01,10,B,1034,07,4,facilita la inclusión 
01,14,B,650,01,4,Lo veo adecuado
01,14,B,650,02,4,El número de lineado está bien
01,14,B,650,03,4,Adecuado
01,14,B,650,04,4,Adecuado
01,14,B,650,05,4,Importante
01,14,B,650,06,4,Importante  
01,14,B,650,07,4,Importante
01,14,B,650,08,4,Importante
01,14,B,650,09,4,Necesario
01,14,B,650,10,4,Necesario  
01,14,B,650,12,4,Bien
01,14,B,650,13,4,Importante
01,14,B,650,15,4,Importante
01,25,B,620,01,4,Para una buena lectura 
01,25,B,620,02,4,Si es muy largo cuesta más leerlo
01,25,B,620,04,4,para facilitar la lectura 
01,25,B,620,07,4,Así se puede seguir mejor 
01,25,B,620,09,4,para que puedas seguir la trama
01,25,B,620,11,4,Si la velocidad es muy rápida no te da tiempo y hay más fatiga 
01,25,B,620,13,4,Cuanto más accesible más fácil de leer 
01,27,B,728,01,4,Están en la parte inferior de la pantalla y centrados
01,35,B,85,17,4,es necesario poner esas incorrecciones tambien
01,43,B,1037,10,4,No he percibido falta de sincronización.
01,43,B,1037,11,4,No he percibido una velocidad inadecuada.
01,43,B,1037,12,4,"No lo he contado, pero creo que no se superan los 37 caracteres por línea."
01,43,B,1037,13,4,Es un tipo de letra bastante legible
01,43,B,1037,17,4,"No aparecen incorrecciones, o al menos no las he detectado."
01,48,B,264,01,4,Están centrados en la parte inferior
01,48,B,264,02,4,Sólo en una ocasión se utilizan 3 líneas. 
01,48,B,264,03,4,Está centrado en la caja
01,48,B,264,04,4,Buen contraste entre el texto blanco y el fondo negro.
01,48,B,264,07,4,Se identifican los personaje en la llamada telefónica
01,48,B,264,10,4,Entradas y salida coinciden con el movimiento labial
01,48,B,264,11,4,Se corresponde con los 12 caracteres por segundo
01,48,B,264,12,4,No se superan los 37 caracteres por segundo
01,48,B,264,13,4,La tipografía no da lugar a confusión y es de tamaño adecuado
01,48,B,264,15,4,Creo que se utilizada adecuadamente en el contexto de la frase
01,63,B,593,01,4,lo justo es que todo el mundo pueda disfrutar del video.
01,89,B,112,17,4,no son relevantes para la descrición de la escena
01,102,B,231,01,4,"Están centrados y en la parte inferior, sin interferir con la imagen"
01,102,B,231,03,4,esta centradp
01,102,B,231,04,4,alto contraste que facilita la lectura
01,103,B,233,01,4,Están centrados y abajo. Deja espacio para ver la imagen
01,103,B,233,04,4,Se ve muy bien las letras con el contraste
01,103,B,233,06,4,Creo que el video es muy literal
01,103,B,233,07,4,Presenta a los personajes y explican quien llama y con quién se llama
01,103,B,233,09,4,Explica los efectos sonoros del video
01,103,B,233,10,4,Los subtítulos están sincronizados
01,112,B,287,02,4,"Apenas excedía las dos líneas, lo cual es adecuado."
01,112,B,287,04,4,Se podía leer de forma clara todo lo contenido en la caja de subtítulos.
01,120,B,320,04,4,"blanco sobre negro, gran contraste"
01,120,B,320,13,4,era una tipografía clara
01,121,B,346,01,4,estan centrados en la parte inferior como se requiere
01,121,B,346,02,4,hay 2 como máximo
01,149,B,559,02,4,2-3 LINEAS ES CORRECTO
01,149,B,559,04,4,BLANCO SOBRE NEGRO TIENE BUEN CONTRASTE
01,172,B,871,01,4,correcta
01,179,B,941,05,4,Buenas ! dame un cuatro de esto
01,179,B,941,11,4,Buenas ! dame un cuatro de esto
01,179,B,941,17,4,Buenas ! dame un cuatro de esto
01,184,B,986,04,4,el contraste era el correcto (blanco/negro)
01,189,B,1023,04,4,ninguno
01,189,B,1023,07,4,ninguno
01,189,B,1023,13,4,ninguno
01,193,B,1040,03,4,Se muestra centrado
01,200,B,1217,01,4,Se ven bien
01,200,B,1217,02,4,2 líneas se leen correctamente
01,200,B,1217,07,4,Muy bien definidos
01,200,B,1217,08,4,Se distingue bien
01,200,B,1217,13,4,Una buena legibilidad
01,200,B,1217,16,4,La misma respuesta que la anterior
01,204,B,1167,01,4,La parte inferior permite seguir correctamente los subtítulos
01,204,B,1167,02,4,Pocas líneas
01,204,B,1167,03,4,Misma respuesta que en pregunta 1
01,204,B,1167,04,4,El color de la letra contrastaba bien con el fondo
01,204,B,1167,06,4,Me ha parecido correcto
01,204,B,1167,12,4,No he apreciado problema en ese aspecto
01,204,B,1167,13,4,No he apreciado problema en ese aspecto
01,216,B,1178,01,4,"Todo el mundo tiene derecho a poder entender una peli,una video llamada.."
01,216,B,1178,02,4,Todos somos iguales
01,216,B,1178,05,4,Lenguaje sin faltas de ortografía para todos.
01,216,B,1178,07,4,Todo claro 
01,216,B,1178,09,4,Todo en orden
01,216,B,1178,10,4,Todo biennhecho
01,216,B,1178,15,4,Nose
01,217,B,1184,10,4,coincide al mismo tiempo del movimiento labial
01,219,B,1187,03,4,"Centrados, bien"
01,219,B,1187,04,4,Se puede leer sin problema
01,219,B,1187,07,4,Presentación buena de la persona que llama por telefono
01,219,B,1187,08,4,Correcto
01,219,B,1187,10,4,Estaba bien sincronizado
01,219,B,1187,13,4,"Buena tipografía, se entiende"
01,24,B,645,16,5,No hay referencias a numeros
01,43,B,1037,16,5,No aparecen números en el video.
01,120,B,320,16,5,no recuerdo números
01,168,B,808,14,5,No me ha dado tiempo a fijarme
01,179,B,941,06,5,Buenas ! dame un cuatro de esto
01,179,B,941,12,5,Buenas ! dame un cuatro de esto
01,215,B,1174,03,5,No sé
01,215,B,1174,10,5,No sé
01,215,B,1174,14,5,No sé
01,215,B,1174,16,5,En ningún momento hablan de números
01,215,B,1174,17,5,No sé
01,216,B,1178,03,5,No se
01,216,B,1178,06,5,Nose
01,216,B,1178,12,5,Nose
02,8,A,868,09,0,No se realiza
02,9,A,916,01,0,Ok
02,9,A,916,02,0,Ok
02,9,A,916,03,0,Ok
02,9,A,916,06,0,Ok
02,9,A,916,07,0,Ok
02,9,A,916,08,0,Ok
02,9,A,916,09,0,Ok
02,9,A,916,10,0,Ok
02,9,A,916,11,0,Ok
02,9,A,916,12,0,Ok
02,9,A,916,14,0,Ok
02,9,A,916,15,0,Ok
02,9,A,916,16,0,Ok
02,9,A,916,17,0,Ok
02,14,A,802,09,0,No se avisa que suena el teléfono
02,15,A,38,05,0,muchas incorrecciones gramaticales y ortográficas
02,15,A,38,07,0,hay intervenciones de Ale que no lo pone
02,15,A,38,08,0,en una misma línea recoge las intervenciones de Ale y de Emi dificultando la comprensión del mensaje
02,23,A,683,05,0,Tiene algunos errores ortográficos
02,23,A,683,09,0,No se señaliza el sonido del teléfono
02,23,A,683,15,0,Uso inadecuado de los puntos suspensivos
02,36,A,339,09,0,No se describe el sonido de la llamada del teléfono.
02,36,A,339,12,0,No todas las líneas tienen el mismo número de caracteres y hay algunas líneas muy largas.
02,41,A,867,01,0,varian la posición a lo largo de la escena 
02,41,A,867,03,0,hay cajar de medidads diferentes y con huecos entre las lineas del subtítulo
02,41,A,867,05,0,hay incorrecciones y faltas de orotografía
02,41,A,867,07,0,identifica parcialmente i en la misma linea parecen dos protagonistas
02,41,A,867,08,0,aparecen en mla misma linea los dos personajes
02,42,A,428,05,0,Había faltas de ortografía
02,42,A,428,06,0,En ocasiones no era literal
02,48,A,338,09,0,No se indica que suena el timbre del teléfono. 
02,50,A,76,02,0,Se pueden hasta 3 pero no es recomendable
02,50,A,76,09,0,No nombra el sonido del teléfono
02,58,A,211,08,0,Nada de añadir
02,58,A,211,09,0,Nada de añadir
02,58,A,211,10,0,Nada de añadir
02,58,A,211,14,0,Nada de añadir
02,67,A,288,05,0,Hay errores
02,67,A,288,09,0,No informa de que suena el telefóno
02,70,A,298,05,0,Hay alguna falta de ortografía
02,70,A,298,08,0,No se separan bien las líneas en las intervenciones
02,70,A,298,09,0,No se describen los sonidos
02,75,A,362,09,0,No aparecen
02,75,A,362,14,0,Aparecen palabras separadas
02,83,A,509,01,0,Los subtítulos cambian de posición a lo largo del vídeo. A veces aparecen demasiado al borde de la imagen.
02,83,A,509,02,0,"Hay algún subtítulo que se desarrolla en 3 líneas, cuando lo ideal es que sean 2"
02,83,A,509,05,0,"Hay faltas de ortografía al principio del vídeo (""ba"" en vez de ""va"")"
02,83,A,509,06,0,"En algún subtítulo no se corresponde con lo que dice el hablante (""OK"" en vez de ""de acuerdo"")"
02,83,A,509,09,0,Suena el teléfono pero no hay un subtítulo que lo anuncia
02,88,A,536,05,0,Tiene faltas de ortografía y algunas palabras no las termina de escribir.( Falta de texto)
02,88,A,536,13,0,No se puede leer bien
02,89,A,537,05,0,faltas ortográficas
02,89,A,537,09,0,no se trabscribe sonido del telefono
02,100,A,850,05,0,Palabras cortadas
02,100,A,850,07,0,No identifica cada personaje
02,110,A,1189,09,0,sin el sonido del teléfono se hace raro que el personaje conteste
02,111,A,1011,05,0,Bastantes faltas de ortografía y de colocación
02,111,A,1011,09,0,No aparecen
02,119,A,1117,12,0,hay lineas largas
02,123,A,1153,05,0,hay faltas de ortografía (bale....por ej.)
02,123,A,1153,09,0,no se describen los efectos sonoros creo...
02,8,A,868,02,1,"En algunos momentos se llega a tener tres líneas, y dificulta la lectura y comprensión "
02,8,A,868,03,1,"Hay momentos en los que no se sigue un orden, y se pierde la comprensión"
02,8,A,868,05,1,Hay faltas de ortografía en algunas palabras 
02,8,A,868,06,1,No se transcribe literalmente todo lo que acontece
02,8,A,868,07,1,"No está clara la diferenciación de personajes, y los nombres se acortan, lo que puede llevar a errores de comprensión "
02,8,A,868,08,1,"En ocasiones se intercala el nombre de uno de los personajes dentro de la frase, lo que impide la comprensión "
02,8,A,868,12,1,"En partes de tres líneas no se hace correctamente, y lleva a dificultad de lectura y comprensión "
02,8,A,868,14,1,En frases no se cumple y se dificulta la comprensión y lectura 
02,8,A,868,15,1,"Impide la correcta comprensión, ya que no se aprecia el matiz "
02,14,A,802,08,1,En algún caso comparten línea. Mejor cada uno en la suya
02,15,A,38,12,1,algunas líneas son muy largas
02,23,A,683,08,1,Se hacen cortes de línea que no corresponde
02,23,A,683,10,1,La entrada de subtítulo lleva retardo en algunos momentos
02,23,A,683,12,1,Creo que las líneas podrían ser más largas para evitar realizar tantos cortes
02,29,A,75,01,1,"Va cambiando a lo largo del vídeo y, a veces, no está situado correctamente."
02,29,A,75,02,1,"En general, bien, con dos líneas. Sin embargo, aparecen tres en ocasiones."
02,29,A,75,05,1,Hay textos mal escritos.
02,36,A,339,01,1,No está siempre a la misma altura.
02,36,A,339,02,1,No siempre tienen el mismo número de líneas.
02,36,A,339,03,1,No siempre están a la misma altura.
02,36,A,339,05,1,Hay palabras cortadas entre líneas sin incluir el guión.
02,36,A,339,06,1,"No se respeta totalmente la literalidad. Por ejemplo, se dice ""¿De acuerdo? y en el subtítulo se transcribe ""¿OK?"
02,36,A,339,08,1,Hay dos personajes en la misma línea.
02,37,A,59,05,1,Hay faltas de ortografía en los subtítulos
02,37,A,59,06,1,Los subtítulos no reproducen con exactitud el audio del vídeo
02,37,A,59,07,1,No se realiza
02,37,A,59,08,1,El diálogo de ambos personales coinciden en la misma línea 
02,37,A,59,09,1,"No se hace (cuando suena el teléfono, por ejemplo)"
02,37,A,59,14,1,No es correcta
02,41,A,867,02,1,en ocasiones son 3 innecesariamente
02,41,A,867,12,1,tengo la sensación que hay lineas con más carácteres de los permitidos
02,42,A,428,09,1,escasa
02,42,A,428,12,1,alguno bastante largo
02,43,A,73,05,1,No está correctamente serparo el texto ortograficamente con sus signos. La lectura es mala porque no aporta ese dato
02,43,A,73,08,1,no se diferencian
02,43,A,73,09,1,no aparece
02,48,A,338,01,1,"Cambio en la posición a lo largo del vídeo y, en general, posición alta."
02,48,A,338,02,1,En algún momento aparecen tres líneas de texto.
02,48,A,338,05,1,"Faltas de ortografía (ej. ""ba"")."
02,48,A,338,06,1,"En algunos casos los subtítulos no son literales con respecto al audio. Ej. ""de acuerdo"" subtitulado como ""Ok"". "
02,48,A,338,07,1,En algunos casos no se identifica a los personajes (no se añade etiqueta). 
02,48,A,338,08,1,Se muestran intervenciones de dos personajes en una misma línea. 
02,48,A,338,10,1,"En algunas ocasiones no existe sincronía entre el audio y la aparición de los subtítulos. Ej. ""Muchos ejemplos que harán...""."
02,48,A,338,14,1,"Se separa en dos líneas la palabra ""práctica""."
02,56,A,196,05,1,"AL PRINCIPIO TENEMOS UNA FALTA ORTOGRÁFICA EN VA, QUE EN EL VÍDEO ESTÁ ESCRITO COMO BA"
02,56,A,196,08,1,LA INTERACCIÓN CON LA PERSONA QUE HABLA POR TELÉFONO SE PONE EN LA MISMA LÍNEA QUE LA PERSONA QUE ESTÁ HABLANDO EN EL VÍDEO
02,56,A,196,15,1,"EN MI OPINIÓN, SE HAN UTILIZADO AUNQUE NO HUBIERA SIDO OBLIGATORIO PONERLOS"
02,58,A,211,01,1,Nada de añadir
02,58,A,211,02,1,Nada de añadir
02,58,A,211,03,1,Nada de añadir
02,58,A,211,04,1,Nada de añadir
02,58,A,211,05,1,Nada de añadir
02,58,A,211,06,1,Nada de añadir
02,58,A,211,07,1,Nada de añadir
02,58,A,211,11,1,Nada de añadir
02,58,A,211,12,1,Nada de añadir
02,58,A,211,17,1,Nada de añadir
02,65,A,281,02,1,Hasta tres para tan poco diálogo
02,65,A,281,05,1,He visto hasta faltas de ortografía al principio
02,65,A,281,09,1,El teléfono no aparecía como sonido
02,65,A,281,10,1,Había varias descoordinaciones
02,67,A,288,02,1,Mejor 2 líneas.
02,70,A,298,07,1,No se identifica en todo momento a la persona que habla  
02,71,A,317,02,1,las tres líneas despistaban
02,75,A,362,05,1,Hay palabras que quedan separadas en dos líneas. Incorrecto
02,75,A,362,08,1,No aparecen
02,76,A,369,02,1,En alguna parte se usan tres lineas
02,76,A,369,05,1,En alguna linea aparece una falta de ortografía
02,76,A,369,07,1,En algún momento no aparece la identificación de los personajes
02,76,A,369,09,1,No aparece que se hace una llamada
02,76,A,369,14,1,Aparece alguna palabra cortada en alguna linea
02,81,A,498,02,1,"Algunos ocupan tres líneas que nos son necesarias, cortan la frase"
02,81,A,498,05,1,Faltas de ortografía
02,81,A,498,07,1,No se recogen siempre
02,81,A,498,08,1,Tampoco se refleja
02,81,A,498,09,1,No está descrito el ruido del teléfono
02,81,A,498,14,1,Mal la separación en algunos de los subtítulos
02,81,A,498,15,1,No lo entiendo en la frase
02,83,A,509,03,1,En algún subtítulo se corta la palabra entre líneas
02,83,A,509,07,1,Emi se identifica después de haber redactado su subtítulo y debería ser antes
02,83,A,509,08,1,"Hay algún subtítulo que ocupa 3 líneas, cuando lo ideal serían 2."
02,83,A,509,10,1,Algún subtítulo entra tarde
02,83,A,509,12,1,"En algún subtítulo las líneas son muy cortas, deberían tener más caracteres por línea"
02,83,A,509,14,1,Se cortan palabras de una línea a otra en algún subtítulo. Las palabra deben aparecer completas en cada línea
02,83,A,509,15,1,No es necesario el uso de puntos suspensivos en ese subtítulo.
02,88,A,536,01,1,"Va cambiando de posición, siempre debería estar abajo y centrado."
02,88,A,536,02,1,No debe de ponerse más de dos líneas
02,88,A,536,03,1,"No, va cambiando"
02,88,A,536,08,1,Ponen varios textos 
02,88,A,536,09,1,No lo describe
02,88,A,536,11,1,Va muy rápido y no coincide.
02,88,A,536,12,1,Muchos caracteres en una misma línea
02,89,A,537,03,1,mejor mas abajo
02,89,A,537,06,1,No todas las `palabras se transcriben
02,89,A,537,07,1,falta un personaje
02,100,A,850,01,1,No estaban en la parte inferior de la pantalla
02,100,A,850,02,1,frases muy cortas
02,100,A,850,03,1,Palabras cortadas en los parrafos
02,100,A,850,06,1,Frases muy cortas
02,100,A,850,08,1,Sin especificar
02,100,A,850,09,1,No describe la llamada telefónica
02,100,A,850,10,1,Algunas escenas va antes el vídeo que el áudio
02,100,A,850,12,1,Frases cortas
02,106,A,1097,01,1,"la caja no estaba siempre en el mismo lugar, por lo que el texto no estaba centrado en la parte inferior "
02,106,A,1097,03,1,el texto no estaba centrado en algunas ocasiones respecto a la caja donde se muestra el subtitulado 
02,106,A,1097,05,1,existen dos errores 
02,106,A,1097,09,1,No describe  con mayúsculas y entre paréntesis  cuando suena el teléfono 
02,111,A,1011,01,1,Deberían ir algo más abajo y centrados
02,111,A,1011,10,1,Van a destiempo
02,119,A,1117,01,1,en ocasiones no estan  en la posicion que se espera
02,119,A,1117,02,1,en ocasiones saen varias lineas
02,119,A,1117,03,1,en algunos casos no esta centrado
02,119,A,1117,05,1,a veces separa palabras en lineas
02,119,A,1117,08,1,varias lineas en casos
02,119,A,1117,09,1,no esta la llamada de telefono
02,122,A,1126,10,1,Ok
02,122,A,1126,11,1,Ok
02,123,A,1153,03,1,a veces se cortan palabras y otros detalles...
02,123,A,1153,06,1,hay transcripciones no acordes a la voz (ok en vez de acuerdo...por ej.)
02,123,A,1153,10,1,a veces hay retardo del texto sobre el audio
02,123,A,1153,12,1,hay veces que se ponen líneas muy cortas
02,4,A,4,01,2,xxx
02,8,A,868,10,2,Quizá en algunos es demasiado tardía 
02,14,A,802,01,2,Algunos bien pero otros muy arriba
02,14,A,802,05,2,"Falta alguna coma, guion para separar sílabas de la misma palabra, etc."
02,14,A,802,07,2,En un diálogo falta identificar a Álex y en otro a Emilio
02,14,A,802,14,2,En ocasiones se podría repartir mejor
02,15,A,38,17,2,habla andaluz aspirando consonantes finales
02,23,A,683,03,2,Deberían recoger más información por línea
02,23,A,683,06,2,"Realiza algunas adaptaciones no necesarias, sustituye perfecto por OK"
02,23,A,683,14,2,Hay bastantes cortes de sintagmas incorrectos
02,29,A,75,06,2,"En general, bien, aunque hay alguna palabra que no aparece.  Por ejemplo se muestra ""OK"" en vez de ""De acuerdo""."
02,37,A,59,02,2,En algunos casos ocupan 3 líneas en vez de 2 que es lo ideal
02,37,A,59,15,2,Se usa una sóla vez y creo que se recomienda no hacerlo.
02,37,A,59,16,2,No se da el caso.
02,41,A,867,09,2,no me he fijado en ninguna anomalía
02,41,A,867,10,2,no me he fijado en ninguna anomalia
02,41,A,867,11,2,parece fácil de seguir
02,41,A,867,13,2,me parece igual al video anterior
02,41,A,867,14,2,no he percibido ninguna anomalía
02,41,A,867,15,2,no he percibido ninguna anomalía
02,41,A,867,16,2,no he percibido ninguna anomalía
02,42,A,428,01,2,No estaban centrados del todo en posición vertical
02,43,A,73,04,2,Hubiera usado una tipografía especial para el uso en pantalla
02,43,A,73,06,2,sustituye un de acuerdo por un ok
02,43,A,73,13,2,Hay mejores
02,43,A,73,17,2,está más ajustado que el anterior
02,54,A,1020,10,2,Sin comentario.
02,54,A,1020,15,2,Sin comentario.
02,56,A,196,06,2,HAY PALABRAS EN LOS SUBTÍTULOS QUE NO SON PRONUNCIADAS
02,56,A,196,10,2,HAY OCASIONES QUE PERMANECEN SEGUNDOS DESPUÉS DE QUE EL PONENTE HAYA TERMINADO DE HABLAR
02,58,A,211,13,2,Nada de añadir
02,58,A,211,15,2,Nada de añadir
02,58,A,211,16,2,Nada de añadir
02,65,A,281,06,2,Bien
02,65,A,281,08,2,No me he fijado
02,65,A,281,11,2,No siempre óptima
02,65,A,281,15,2,No recuerdo
02,65,A,281,16,2,NO recuerdo
02,65,A,281,17,2,No recuerdo
02,70,A,298,16,2,No se hacen referencias numéricas
02,76,A,369,16,2,No aparecen números
02,83,A,509,16,2,No aparecen números en los subtítulos
02,83,A,509,17,2,No hay incorrecciones en el habla
02,88,A,536,06,2,No hay mucho texto
02,100,A,850,15,2,No vi puntos suspensivos
02,100,A,850,16,2,No vi números
02,106,A,1097,10,2,necesitaba ir un poco más despacio 
02,106,A,1097,11,2,un poco más despacio seria ideal 
02,107,A,977,09,2,Creo que en ocasiones confunde
02,107,A,977,15,2,Es útil para entender el dialogo
02,107,A,977,16,2,A veces confunde un poco
02,110,A,1189,10,2,algunas tienen algo de retardo
02,119,A,1117,04,2,correcto
02,119,A,1117,15,2,no se usan
02,119,A,1117,16,2,no hay
02,122,A,1126,02,2,Ok
02,122,A,1126,03,2,Ok
02,122,A,1126,05,2,Ok
02,122,A,1126,07,2,Ok
02,122,A,1126,08,2,Ok
02,122,A,1126,09,2,Ok
02,122,A,1126,12,2,Ok
02,122,A,1126,14,2,Ok
02,122,A,1126,15,2,Ok
02,122,A,1126,16,2,Ok
02,122,A,1126,17,2,Ok
02,123,A,1153,02,2,a veces hay demasiadas
02,123,A,1153,08,2,a veces hay demasiadas
02,123,A,1153,16,2,no se escriben o no se mencionan números creo...
02,8,A,868,01,3,Se sitúan en la parte inferior de la imagen 
02,8,A,868,04,3,Se mantiene el contraste entre fuente y fondo
02,8,A,868,11,3,La velocidad es adecuada 
02,14,A,802,02,3,"Alguno tiene tres líneas, mejor dos"
02,14,A,802,03,3,Mejor a la izquierda
02,14,A,802,06,3,"En algún caso no es correcto como sustituir ""De acuerdo"" por ""OK"""
02,14,A,802,10,3,En algún caso entra un poco tarde
02,14,A,802,11,3,En algún caso va muy rápido
02,14,A,802,12,3,incluso en alguna línea se podrían poner más
02,23,A,683,02,3,el uso de tres líneas debe ser de forma excepcional
02,37,A,59,01,3,Están en la parte inferior de la pantalla
02,37,A,59,03,3,El texto está centrado dentro de la caja
02,37,A,59,04,3,Letra blanca sobre fondo negro
02,37,A,59,10,3,Creo que es correcta
02,37,A,59,11,3,Está bien
02,37,A,59,13,3,Es correcta
02,37,A,59,17,3,Se respeta
02,41,A,867,04,3,"se mantiene estable letras blancas, fondo negro"
02,41,A,867,06,3,es literal en las transcripciones
02,41,A,867,17,3,no he percibido ninguna anomalía
02,42,A,428,02,3,"Había un máximo de tres, con dos estaría mejor"
02,42,A,428,03,3,"bien, no he notado nada a este respecto"
02,43,A,73,03,3,está más ajustado que el anterior
02,43,A,73,07,3,Nombra correctamente
02,43,A,73,10,3,está más ajustado que el anterior
02,43,A,73,11,3,está más ajustado que el anterior
02,43,A,73,14,3,está más ajustado que el anterior
02,43,A,73,15,3,aporta entonacion
02,49,A,35,02,3,en unas hubo más
02,49,A,35,05,3,tuvo errores
02,49,A,35,06,3,cambio a OK
02,49,A,35,09,3,no se hizo
02,49,A,35,12,3,falto al principio
02,49,A,35,17,3,pocas
02,54,A,1020,01,3,Sin comentario.
02,54,A,1020,02,3,Sin comentario.
02,54,A,1020,03,3,Sin comentario.
02,54,A,1020,04,3,Sin comentario.
02,54,A,1020,05,3,Sin comentario.
02,54,A,1020,06,3,Sin comentario.
02,54,A,1020,07,3,Sin comentario.
02,54,A,1020,08,3,Sin comentario.
02,54,A,1020,11,3,Sin comentario.
02,54,A,1020,12,3,Sin comentario.
02,54,A,1020,13,3,Sin comentario.
02,54,A,1020,16,3,Sin comentario.
02,54,A,1020,17,3,Sin comentario.
02,56,A,196,07,3,"SE RECONOCEN POR EL CAMBIO DE VOZ, AUNQUE NO ESTÉ BIEN EXPRESADO EN LOS SUBTÍTULOS"
02,65,A,281,01,3,Correcta casi todo el tiempo
02,65,A,281,03,3,Bien
02,65,A,281,04,3,Bien
02,65,A,281,12,3,Bien
02,65,A,281,13,3,Decente
02,65,A,281,14,3,Correcta
02,68,A,291,02,3,Depende del contexto
02,68,A,291,15,3,A veces no son muy necesarios
02,70,A,298,03,3,Podrían estar en la parte más inferior de la pantalla
02,70,A,298,10,3,Es bastante correcta
02,70,A,298,11,3,Me parece bastante correcta
02,70,A,298,12,3,Me parece correcta
02,70,A,298,14,3,Me parece correcto
02,75,A,362,01,3,Parte baja del vídeo. Centrado. La primera caja estaba en una posición superior y se ha corregido
02,75,A,362,02,3,No se ha pasado de tres líneas
02,75,A,362,06,3,Bien
02,75,A,362,07,3,"En mayúsculas, pero de forma familiarizada. No aparecen los nombres completos"
02,75,A,362,11,3,Bien
02,75,A,362,13,3,Me ha parecido correcto
02,75,A,362,17,3,Bien
02,77,A,380,06,3,"la objetividad y literalidad es necesaria, hemos de evitar la ironia o figuras retóricas"
02,77,A,380,11,3,creo que esforzarse en esto facilita mucho la comprensión
02,77,A,380,14,3,creo que siempre hay que pensar en los destinatarios para que el diseño sea eficiente
02,83,A,509,11,3,La exposición es correcta
02,88,A,536,04,3,Letras blancas y fondo negro
02,88,A,536,07,3,Si dice los nombre de cada uno a la hora de hablar.
02,88,A,536,16,3,No salen ningún número
02,88,A,536,17,3,El habla pienso que está bien
02,89,A,537,01,3,centrado
02,93,A,624,02,3,En muchas partes del vídeo son 2 líneas y en una ocasión 3 líneas
02,100,A,850,04,3,Texto legible
02,100,A,850,11,3,Ritmo legible
02,100,A,850,13,3,Tamaño normal
02,106,A,1097,02,3,"cumplía con la normativa , dos líneas excepcionalmente tres "
02,106,A,1097,04,3,buen contraste 
02,106,A,1097,06,3,Describe con literalidad lo que pasa en el video 
02,106,A,1097,12,3,en ningún caso excede el número máximo de caracteres por línea  que es de 37 
02,106,A,1097,13,3,es correcta 
02,107,A,977,03,3,Quizá un poco más abajo.
02,107,A,977,07,3,"Es claro, se evidencia quien es quien, pero quizá puede vlverse confuso en otras ocasiones"
02,107,A,977,17,3,Son arregladas con el texto del subtitulo
02,110,A,1189,01,3,prefiero que los subtítulos se puedan cambiar de sitio
02,110,A,1189,02,3,bien pero dos líneas es mejor
02,110,A,1189,04,3,contraste suficiente para leer
02,110,A,1189,06,3,falta algo de información sonora
02,110,A,1189,07,3,prefiero diferenciarlos por color
02,110,A,1189,11,3,esta bien
02,110,A,1189,12,3,algunas líneas me parecen algo largas
02,110,A,1189,15,3,es correcto
02,119,A,1117,06,3,es correcto
02,119,A,1117,11,3,se ven bien
02,122,A,1126,01,3,Ok
02,122,A,1126,06,3,Ok
02,122,A,1126,13,3,Ok
02,123,A,1153,01,3,están bien situados pero algunos son demasiados a la vez cubriendo gran parte de la superficie del vídeo
02,123,A,1153,07,3,no me gustan los apodos
02,9,A,916,04,4,Ok
02,9,A,916,05,4,Ok
02,9,A,916,13,4,Ok
02,14,A,802,04,4,Buen contraste entre sombra negra y blanco
02,14,A,802,13,4,"Se lee bien, sin serifa"
02,14,A,802,15,4,"sirven para reflejar una frase que se deja en suspenso, no para separar"
02,14,A,802,17,4,No me ha parecido encontrarlas
